"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","859683","ACM  Staff","","","","News Track","9--10","","2","","10.1145/859670.859683","Commun. ACM","August 2003","46","8","","August","2003","0001-0782","","","","","","ACM","New York, NY, USA"
"article","882242","ACM SIGSOFT Software Engineering Notes staff","","","","Back Matter","38--48","","11","","10.1145/882240.882242","SIGSOFT Softw. Eng. Notes","July 2003","28","4","","July","2003","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1109081","  Dr. Usability","","","","Prototyping and Plagiarism","11--11","","1","","10.1145/1109069.1109081","interactions","January + February 2006","13","1","","January","2006","1072-5520","","","","","","ACM","New York, NY, USA"
"article","1288521","  Dr. Usability","","","","Chain of Command","9--","","","","10.1145/1288515.1288521","interactions","September + October 2007","14","5","","September","2007","1072-5520","","","","","","ACM","New York, NY, USA"
"article","1062468","Michael  Twidale","","","","Silver Bullet or Fool's Gold: Supporting Usability in Open Source Software Development","35--35","","1","course project, lifecycle model, software engineering education, software process","10.1145/1062455.1062468","","","","","","","2005","","Proceedings of the 27th International Conference on Software Engineering","ICSE '05","","1-58113-963-2","St. Louis, MO, USA","ACM","New York, NY, USA"
"article","2538955","Daniel E. Krutz and Samuel A. Malachowsky and Thomas  Reichlmayr","","","","Using a Real World Project in a Software Testing Course","49--54","","6","software engineering education, software project, software testing","10.1145/2538862.2538955","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2870663","Fabiane Barreto Vavassori Benitti and Leonardo  Sommariva","","","","Evaluation of a Game Used to Teach Usability to Undergraduate Students in Computer Science","21--39","","19","educational games, learning strategies, serious games, teaching strategies, usability engineering","","J. Usability Studies","November 2015","11","1","","November","2015","1931-3357","","","","","","Usability Professionals' Association","Bloomingdale, IL"
"article","2691941","Andrey  Esakia","","","","Smartwatches For Junior/Senior Level CS Education (Abstract Only)","691--691","","1","HCI, usability engineering, android wear, apple watch, mobile, android, smartwatch, software engineering","10.1145/2676723.2691941","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","1062571","Joanne M. Atlee and Richard J. LeBlanc,Jr. and Timothy C. Lethbridge and Ann  Sobel and J. Barrie Thompson","","","","Software Engineering 2004: ACM/IEEE-CS Guidelines for Undergraduate Programs in Software Engineering","623--624","","2","software engineering education","10.1145/1062455.1062571","","","","","","","2005","","Proceedings of the 27th International Conference on Software Engineering","ICSE '05","","1-58113-963-2","St. Louis, MO, USA","ACM","New York, NY, USA"
"article","2819349","Dominik  Hering and Tobias  Schwartz and Alexander  Boden and Volker  Wulf","","","","Integrating Usability-engineering into the Software Developing Processes of SME: A Case Study of Software Developing SME in Germany","121--122","","2","SME, software-engineering, usability","","","","","","","","2015","","Proceedings of the Eighth International Workshop on Cooperative and Human Aspects of Software Engineering","CHASE '15","","","Florence, Italy","IEEE Press","Piscataway, NJ, USA"
"article","947162","Evelyn P. Rozanski and Anne R. Haake","","","","The Many Facets of HCI","180--185","","6","design methods, human-computer interaction, ubiquitous computing, usability, usability engineering","10.1145/947121.947162","","","","","","","2003","","Proceedings of the 4th Conference on Information Technology Curriculum","CITC4 '03","","1-58113-770-2","Lafayette, Indiana, USA","ACM","New York, NY, USA"
"article","3105550","Marcello  Missiroli and Daniel  Russo and Paolo  Ciancarini","","","","Agile for Millennials: A Comparative Study","47--53","","7","K-12 education, scrum, software engineering education, waterfall","10.1109/SECM.2017.7","","","","","","","2017","","Proceedings of the 1st International Workshop on Software Engineering Curricula for Millennials","SECM '17","","978-1-5386-2795-2","Buenos Aires, Argentina","IEEE Press","Piscataway, NJ, USA"
"article","2336736","Deborah  Richards and Iwan  Kelaiah","","","","Usability Attributes in Virtual Learning Environments","9:1--9:10","9","10","education, usability attributes, virtual worlds","10.1145/2336727.2336736","","","","","","","2012","","Proceedings of The 8th Australasian Conference on Interactive Entertainment: Playing the System","IE '12","","978-1-4503-1410-7","Auckland, New Zealand","ACM","New York, NY, USA"
"article","1879216","Emerson  Murphy-Hill and Andrew P. Black","","","","An Interactive Ambient Visualization for Code Smells","5--14","","10","code smells, refactoring, software, usability","10.1145/1879211.1879216","","","","","","","2010","","Proceedings of the 5th International Symposium on Software Visualization","SOFTVIS '10","","978-1-4503-0028-5","Salt Lake City, Utah, USA","ACM","New York, NY, USA"
"article","1368204","Uwe  Dumslaff","","","","Change Management: From Knowledge About Innovative SE to Capabilities for Industrial SE Projects","805--806","","2","software engineering education","10.1145/1368088.1368204","","","","","","","2008","","Proceedings of the 30th International Conference on Software Engineering","ICSE '08","","978-1-60558-079-1","Leipzig, Germany","ACM","New York, NY, USA"
"article","3019961","Emmanuelle Guti&#233;rrez y Restrepo and Francisco Garc&#237;a Garc&#237;a","","","","Nonintrusive Accessibility in Inclusive Higher Education","119--126","","8","Accessibility, e-learning, multimedia, nonintrusive accessibility, search engine optimization, usability","10.1145/3019943.3019961","","","","","","","2016","","Proceedings of the 7th International Conference on Software Development and Technologies for Enhancing Accessibility and Fighting Info-exclusion","DSAI 2016","","978-1-4503-4748-8","Vila Real, Portugal","ACM","New York, NY, USA"
"article","1047513","James B. Fenwick,Jr. and Barry L. Kurtz","","","","Intra-curriculum Software Engineering Education","540--544","","5","pedagogy, software engineering education","10.1145/1047124.1047513","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047513","James B. Fenwick,Jr. and Barry L. Kurtz","","","","Intra-curriculum Software Engineering Education","540--544","","5","pedagogy, software engineering education","10.1145/1047344.1047513","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","2899459","Ma&#237;ra  Marques and Sergio F. Ochoa and Mar&#237;a Cecilia  Bastarrica","","","","Software Engineering Education in Chile - Status Report","180--185","","6","chile, software engineering education","10.1145/2899415.2899459","","","","","","","2016","","Proceedings of the 2016 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '16","","978-1-4503-4231-5","Arequipa, Peru","ACM","New York, NY, USA"
"article","1383649","Daryl H. Hepting and Lijuan  Peng and Timothy J. Maciag and David  Gerhard and Brien  Maguire","","","","Creating Synergy Between Usability Courses and Open Source Software Projects","120--123","","4","instruction, open source software, usability","10.1145/1383602.1383649","SIGCSE Bull.","June 2008","40","2","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2926085","Christina  Katsini and Nikolaos  Avouris and Rosa  Lanzilotti","","","","Usability Engineering Practices in Software Development Organizations: The Greek and the Italian Case Study","322--323","","2","Usability engineering, software development, survey","10.1145/2909132.2926085","","","","","","","2016","","Proceedings of the International Working Conference on Advanced Visual Interfaces","AVI '16","","978-1-4503-4131-8","Bari, Italy","ACM","New York, NY, USA"
"article","2371332","Klaus  Bothe and Zoran  Putnik and Betim  &#199;i&#231;o","","","","International Educational Cooperation: One Possible Model","76--81","","6","educational cooperation, software engineering","10.1145/2371316.2371332","","","","","","","2012","","Proceedings of the Fifth Balkan Conference in Informatics","BCI '12","","978-1-4503-1240-0","Novi Sad, Serbia","ACM","New York, NY, USA"
"article","882248","J. Barrie Thompson and Helen M. Edwards","","","","Report on the 2Nd International Summit on Software Engineering Education, Co-located with ICSE2003","21--26","","6","education, software engineering curriculum","10.1145/882240.882248","SIGSOFT Softw. Eng. Notes","July 2003","28","4","","July","2003","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1839601","Leigh Ann  Sudol and Ciera  Jaspan","","","","Analyzing the Strength of Undergraduate Misconceptions About Software Engineering","31--40","","10","misconceptions, software engineering education","10.1145/1839594.1839601","","","","","","","2010","","Proceedings of the Sixth International Workshop on Computing Education Research","ICER '10","","978-1-4503-0257-9","Aarhus, Denmark","ACM","New York, NY, USA"
"article","2591158","Collin  McMillan and Richard  Oosterhoff","","","","Teaching Students to Understand Large Programs by Understanding Historical Context","287--290","","4","history, software engineering education","10.1145/2591062.2591158","","","","","","","2014","","Companion Proceedings of the 36th International Conference on Software Engineering","ICSE Companion 2014","","978-1-4503-2768-8","Hyderabad, India","ACM","New York, NY, USA"
"article","1062578","Carlo  Ghezzi and Dino  Mandrioli","","","","The Challenges of Software Engineering Education","637--638","","2","education, engineering, model, software engineering","10.1145/1062455.1062578","","","","","","","2005","","Proceedings of the 27th International Conference on Software Engineering","ICSE '05","","1-58113-963-2","St. Louis, MO, USA","ACM","New York, NY, USA"
"article","2851054","Ma&#237;ra Rejane Marques","","","","Monitoring: An Intervention to Improve Team Results in Software Engineering Education (Abstract Only)","724--724","","1","monitoring, software engineering education","10.1145/2839509.2851054","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1008062","Emily Oh Navarro and Andr&#233;  van der Hoek","","","","SimSE: An Educational Simulation Game for Teaching the Software Engineering Process","233--233","","1","educational games, software engineering education","10.1145/1026487.1008062","SIGCSE Bull.","September 2004","36","3","","June","2004","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1008062","Emily Oh Navarro and Andr&#233;  van der Hoek","","","","SimSE: An Educational Simulation Game for Teaching the Software Engineering Process","233--233","","1","educational games, software engineering education","10.1145/1007996.1008062","","","","","","","2004","","Proceedings of the 9th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '04","","1-58113-836-9","Leeds, United Kingdom","ACM","New York, NY, USA"
"article","1120271","Jos&#233; A. Borges and Manuel A. P&#233;rez-Qui&#241;ones and N&#233;stor J. Rodr&#237;guez","","","","HCI Education &Amp; Research at the University of Puerto Rico-Mayag\{u}Ez","89--90","","2","HCI education, HCI research, usability engineering","10.1145/1120212.1120271","","","","","","","1997","","CHI '97 Extended Abstracts on Human Factors in Computing Systems","CHI EA '97","","0-89791-926-2","Atlanta, Georgia","ACM","New York, NY, USA"
"article","2723769","Bimlesh  Wadhwa and Bharat  Gera and Ashish  Sureka","","","","A Report on Software Engineering Education Workshop (SEED) Colocated with ISEC 2015","206--207","","2","Software Engineering Education","10.1145/2723742.2723769","","","","","","","2015","","Proceedings of the 8th India Software Engineering Conference","ISEC '15","","978-1-4503-3432-7","Bangalore, India","ACM","New York, NY, USA"
"article","2180930","Rakesh  Shukla and Ashish  Sureka and Rushikesh  Joshi and Rajib  Mall","","","","A Report on Software Engineering Education Workshop","26--31","","6","software engineering education","10.1145/180921.2180930","SIGSOFT Softw. Eng. Notes","May 2012","37","3","","May","2012","0163-5948","","","","","","ACM","New York, NY, USA"
"article","974050","Robert F. Dugan","","","","Performance Lies My Professor Told Me: The Case for Teaching Software Performance Engineering to Undergraduates","37--48","","12","education, performance, software engineering","10.1145/974043.974050","SIGSOFT Softw. Eng. Notes","January 2004","29","1","","January","2004","0163-5948","","","","","","ACM","New York, NY, USA"
"article","974050","Robert F. Dugan","","","","Performance Lies My Professor Told Me: The Case for Teaching Software Performance Engineering to Undergraduates","37--48","","12","education, performance, software engineering","10.1145/974044.974050","","","","","","","2004","","Proceedings of the 4th International Workshop on Software and Performance","WOSP '04","","1-58113-673-0","Redwood Shores, California","ACM","New York, NY, USA"
"article","1984680","Stephanie  Ludi","","","","The Benefits and Challenges of Using Educational Game Projects in an Undergraduate Software Engineering Course","13--16","","4","education, project, software engineering","10.1145/1984674.1984680","","","","","","","2011","","Proceedings of the 1st International Workshop on Games and Software Engineering","GAS '11","","978-1-4503-0578-5","Waikiki, Honolulu, HI, USA","ACM","New York, NY, USA"
"article","2600730","Armando  Fox","","","","Using MOOCs to Reinvigorate Software Engineering Education (Keynote)","255--255","","1","Software Engineering Education","10.1145/2591062.2600730","","","","","","","2014","","Companion Proceedings of the 36th International Conference on Software Engineering","ICSE Companion 2014","","978-1-4503-2768-8","Hyderabad, India","ACM","New York, NY, USA"
"article","337504","G&#252;nther  Ruhe and Donald J. Bagert and Helen  Edwards and Michael  Ryan","","","Chairman-Nancy R. Mead and Chairman-Hossein  Saiedian","Shortages of Qualified Software Engineering Faculty and Practitioners (Panel Session): Challenges in Breaking the Cycle","665--668","","4","software engineering education","10.1145/337180.337504","","","","","","","2000","","Proceedings of the 22Nd International Conference on Software Engineering","ICSE '00","","1-58113-206-9","Limerick, Ireland","ACM","New York, NY, USA"
"article","3131187","Marcelo H. Yamaguti and Fl&#225;vio M. de Oliveira and C&#225;ssio A. W. Trindade and Alessandra C. S. Dutra","","","","AGES: An Interdisciplinary Space Based on Projects for Software Engineering Learning","368--373","","6","Software Engineering, education","10.1145/3131151.3131187","","","","","","","2017","","Proceedings of the 31st Brazilian Symposium on Software Engineering","SBES'17","","978-1-4503-5326-7","Fortaleza, CE, Brazil","ACM","New York, NY, USA"
"article","2846681","David  Pritchard","","","","Frequency Distribution of Error Messages","1--8","","8","Error messages, education, empirical analysis, usability","10.1145/2846680.2846681","","","","","","","2015","","Proceedings of the 6th Workshop on Evaluation and Usability of Programming Languages and Tools","PLATEAU 2015","","978-1-4503-3907-0","Pittsburgh, PA, USA","ACM","New York, NY, USA"
"article","2787743","Ma&#237;ra  Marques","","","","A Prescriptive Software Process for Academic Scenarios","265--266","","2","software engineering education, software process","10.1145/2787622.2787743","","","","","","","2015","","Proceedings of the Eleventh Annual International Conference on International Computing Education Research","ICER '15","","978-1-4503-3630-7","Omaha, Nebraska, USA","ACM","New York, NY, USA"
"article","1062563","Mary  Shaw and Jim  Herbsleb and Ipek  Ozkaya","","","","Deciding What to Design: Closing a Gap in Software Engineering Education","607--608","","2","software design, software engineering education","10.1145/1062455.1062563","","","","","","","2005","","Proceedings of the 27th International Conference on Software Engineering","ICSE '05","","1-58113-963-2","St. Louis, MO, USA","ACM","New York, NY, USA"
"article","2667082","Lydia  Schneidewind and Stephan  H&#246;rold and Cindy  Mayas and Heidi  Kr&#246;mker and Sascha  Falke and Tony  Pucklitsch","","","","How Personas Support Requirements Engineering","1--5","","5","persona technique, requirements engineering, software engineering","","","","","","","","2012","","Proceedings of the First International Workshop on Usability and Accessibility Focused Requirements Engineering","UsARE '12","","978-1-4673-1846-4","Zurich, Switzerland","IEEE Press","Piscataway, NJ, USA"
"article","1101673","John M. Carroll and Mary Beth Rosson","","","","A Case Library for Teaching Usability Engineering: Design Rationale, Development, and Classroom Experience","","3","","Human-computer interaction, authentic learning, case-based learning, usability engineering","10.1145/1101670.1101673","J. Educ. Resour. Comput.","March 2005","5","1","","March","2005","1531-4278","","","","","","ACM","New York, NY, USA"
"article","3101408","M. S. Roopa and C.  Sankarasubbiah and V. S. Mani","","","","Usable Software at the End of Each Takt: A Milestone in the Lean Transformation of a Globally Distributed Software Development Team","116--120","","5","global software engineering, lean, usable software","10.1109/ICGSE.2017.9","","","","","","","2017","","Proceedings of the 12th International Conference on Global Software Engineering","ICGSE '17","","978-1-5386-1587-4","Buenos Aires, Argentina","IEEE Press","Piscataway, NJ, USA"
